gene	logFC	P.Value	adj.P.Val
IK	1.73783040967805	0.0309391069994468	0.0751953255598633
ADSSL1	-1.84090774099344	0.0309666992104572	0.0752536462290127
AP1S2	1.90098953458442	0.0309794608230315	0.0752759169975333
LOC283089	1.62208383491507	0.030993530164105	0.0753013598297992
UBA3	1.7156204806354	0.0310040706965212	0.0753182242158583
PTCH1	1.52294707982758	0.0310324807033071	0.0753757992670372
ADORA2A	1.47284214315498	0.0310349749825477	0.0753757992670372
BRD7	1.54706405795403	0.0310536657080608	0.0754124415233701
TNFAIP8L3	-1.90579985042509	0.0310715580159991	0.0754471365795773
CTU1	1.85399496118164	0.0310790036772661	0.0754564602564649
LMO3	2.11138596876899	0.031103008390476	0.0755059806936312
PLAG1	2.08864127516174	0.0311124322136249	0.0755200970307754
SEMA4B	1.50402246584483	0.0311186677203378	0.0755264718993028
ZNF710	1.56418521967187	0.031127129855165	0.0755302379197562
ARHGAP19	1.5721955398437	0.0311274382022354	0.0755302379197562
KLRG1	1.60629453504549	0.0311391321114185	0.0755498525870774
COL24A1	-2.39060638314709	0.0311468597027729	0.0755598407303762
ACTL10	1.53613507128902	0.0311519211166247	0.0755633593701738
PFDN2	1.52525205812633	0.0311747490232819	0.0755975046931672
RGS12	1.7229466472893	0.0311765635760116	0.0755975046931672
CYP39A1	1.56307805104426	0.0311768357785546	0.0755975046931672
GLCCI1	1.95573272107646	0.0311877134610637	0.0756151189765055
NOLC1	1.94100358349798	0.031225020681582	0.0756968006004153
ACTR3B	2.10246348980039	0.0312323866562209	0.0757001036882285
PTAR1	1.5149795470952	0.0312336182377982	0.0757001036882285
POM121L9P	-1.62227911536269	0.0312548311694143	0.0757427443023931
ZC3H3	1.70516631414676	0.0312664267462897	0.075762071108483
MYOM1	-1.68766963101069	0.0312898935067205	0.075810155322639
KCNQ1OT1	1.91465812887514	0.0312939427842183	0.0758111885508858
ATP2C2	1.66696607043546	0.0313055897501461	0.0758306252010138
SLC47A2	2.2101901663415	0.0313180931724237	0.0758521316812659
NHLH2	2.18540668185504	0.0313380797528007	0.0758917552259121
PHAX	1.74263499571944	0.0313686051835583	0.0759568886914071
NADK	1.61215701704692	0.0314071194951077	0.0760413493641818
MIR1286	1.76180073962075	0.0314209593230498	0.076061929074056
KCTD8	-2.41686247749876	0.0314228890779516	0.076061929074056
ZNF513	1.58568768306116	0.0314294266848453	0.0760643532594151
CCDC34	1.97144898131796	0.0314379326934406	0.0760643532594151
ABCB8	1.62872496834065	0.0314386215639829	0.0760643532594151
UTS2R	-2.60245164068587	0.0314402819840407	0.0760643532594151
CDC16	1.54115248196135	0.0314420651674444	0.0760643532594151
USP30	1.75986080931545	0.0314486716094208	0.0760645394605381
KIAA1244	2.17912192076246	0.0314494119952488	0.0760645394605381
TONSL	1.97222401786515	0.0314607658094533	0.0760832064403814
ZMIZ2	1.79555648491895	0.0314835151899322	0.076129424412355
DHX35	1.75483524214992	0.0314958954081391	0.07615056121441
COX18	1.77030857152183	0.0315389019897824	0.076245732790918
SUSD5	-1.97054157928498	0.0315457688082816	0.0762535240940396
HDAC7	1.61574514027128	0.0315624922609065	0.0762851366426114
LOC100507351	-2.71024663695106	0.0315848576182275	0.0763303765468332
CETN3	1.51382727400432	0.0315973039199803	0.0763516376246545
IFNAR1	1.74938741442719	0.0316254351675403	0.0764107904763825
TRIML2	-2.0889288468983	0.0316859971002033	0.0765443811186034
BRCC3	1.82985753094901	0.031691223901274	0.0765443811186034
HEATR2	1.648885422642	0.0316919093770525	0.0765443811186034
ZBTB11	2.20335850553831	0.0316953580422775	0.0765443811186034
C5orf15	1.73279114189945	0.0317058701117769	0.0765609321439006
LARP4B	1.84707224373265	0.0317373264849508	0.076620928002155
GPLD1	2.25109958198303	0.0317435903389484	0.076620928002155
HECW2	2.40855025436799	0.0317446534857221	0.076620928002155
C1orf35	1.5476700227959	0.0317453620270804	0.076620928002155
LMAN2	1.503092066342	0.0317572483881788	0.076632377074893
DECR2	1.6134254457666	0.0317574297043616	0.076632377074893
LRFN2	2.11263918503854	0.0317673253024576	0.0766474171888882
LOC441666	1.91150649411039	0.0318077162932914	0.0767360238821094
MIR3677	1.77397603162912	0.0318146067608058	0.0767437995477374
MRPL45	1.81720389369962	0.0318229340918784	0.0767550390510199
EIF2B5	1.75799809491531	0.031851664190869	0.0768141653393158
RHCG	1.52933425606457	0.0318547895830346	0.0768141653393158
KIF16B	1.554401968532	0.0318685772930881	0.0768385584093976
AURKC	1.62132100352925	0.0318790774034196	0.076855020016585
ZMAT1	1.5834131682127	0.0319003167781141	0.0768932686072017
UHRF1BP1	1.76214088315936	0.0319022917923982	0.0768932686072017
H2AFZ	1.77182134911932	0.0319072444421673	0.0768963488652301
LOC100130238	-2.01944903671134	0.0319217640650744	0.0769224821310166
ZNF667	1.93564285023056	0.0319272337777453	0.0769268041488888
TMEM167A	1.73235807796206	0.0319491671682105	0.0769707888742774
FAM66B	1.67598951398115	0.0320485991464759	0.0772014488015604
MAP3K9	3.11676952016099	0.0321080177262066	0.0773356789754373
ZNF295	1.76670858210146	0.0321343324360161	0.0773901531310937
POM121C	1.82709110090178	0.0321408711647003	0.0773969930946513
SLC35E1	1.82843637142697	0.0321628281575213	0.077433330612143
ARMC1	1.85968871025647	0.0321686712358978	0.077433330612143
KCNN4	-1.81193380886824	0.0321689469297053	0.077433330612143
ODZ3	2.61294065996091	0.0321707625127579	0.077433330612143
PCDHA5	2.78697366362872	0.0321833977130564	0.0774548338750339
ARIH2	1.70424375119761	0.0321880621697496	0.077457151444823
ADAMTS4	-2.21871982192829	0.0322102524254387	0.0774992877875552
SCN7A	-1.69216048017875	0.032215190188381	0.0774992877875552
ISY1	1.4671357738098	0.0322166828091342	0.0774992877875552
ATP2C1	1.73802128329974	0.0322374537350689	0.0775329459076727
UBE4B	1.93051238368117	0.032238084791296	0.0775329459076727
FAN1	1.68202670703662	0.0322458266759544	0.0775426533005082
PGM2L1	2.78326115878873	0.0322542542210629	0.077549220217967
SNORD116-13	1.46410580759292	0.0322559692620274	0.077549220217967
KIAA0196	1.70393511215989	0.0322632734215018	0.0775523803397368
BIRC7	-1.74079747377881	0.0322646957487216	0.0775523803397368
ATXN7L3B	1.87299296655496	0.032298663321611	0.0776251095288884
VWA3A	-1.86416480927686	0.0323236800483496	0.0776660228872014
CLOCK	2.27258329497628	0.0323245683546203	0.0776660228872014
C14orf166	1.5701504392995	0.0323268211482139	0.0776660228872014
IL10RB	1.62978765309141	0.0323339751881938	0.0776742928238026
PAPSS1	1.88589391278852	0.0323472424209125	0.0776972445936656
CDR1	2.4078594496651	0.032371825005161	0.0777473671591874
CCDC107	1.45905253853592	0.0323958210424654	0.0777960696734715
LOC253039	1.85327534854904	0.032401257754105	0.0777977449529807
LARP1B	1.85875046348913	0.0324039541723301	0.0777977449529807
DUSP19	1.92638358780757	0.0324209360060115	0.0778295866538714
LOC100507206	1.77047205555623	0.0324257812711951	0.0778322893875921
ALKBH7	1.45365609395191	0.0324344915630564	0.0778442677426905
LOXL4	1.5069626072529	0.0324479664734181	0.0778563931888362
COX15	1.67357134514325	0.0324506951435835	0.0778563931888362
PRKAA1	1.72966836670992	0.0324507054092053	0.0778563931888362
RUFY3	2.02606323545634	0.0324814830537008	0.0779176998957104
KHDRBS3	2.18845300846322	0.0324837051462381	0.0779176998957104
DNAJC27-AS1	1.50884898619236	0.0324889448121354	0.0779213362909736
DNAJC18	1.86151849248371	0.0324939401455402	0.0779243859140012
COPS7B	1.68729312339323	0.0325643541369492	0.0780805866883348
CCDC158	2.38367460297121	0.0325665373514186	0.0780805866883348
C3orf67	2.37819125161009	0.0325772948628217	0.0780974306678208
GNAS-AS1	1.66577528856722	0.0325839316463029	0.0781043933139215
GTF2B	1.7335436791849	0.0325906359229228	0.0781115161290898
HOOK2	1.77119304139059	0.0326010391426681	0.078123103145122
PPFIA2	2.20868218572579	0.0326106708175426	0.078123103145122
LOC100288615	1.96177620289839	0.032615161805418	0.078123103145122
ADH1B	-1.68806266290769	0.0326154072085281	0.078123103145122
ZNF777	1.77701568532613	0.0326173540085221	0.078123103145122
MRPL49	1.65327017219672	0.0326178702178597	0.078123103145122
CYP7B1	1.60883277973242	0.0326255073326138	0.0781318938997643
C22orf29	1.9645890914371	0.0326312482170046	0.0781318938997643
SNORD116-14	1.60245164068587	0.0326327416937752	0.0781318938997643
FAM214A	1.6672451546729	0.0326547872828027	0.0781757326026689
KIAA1468	1.98804542336793	0.0326842723496349	0.0782373693878357
N4BP2L2	1.70528323687837	0.0327140494739784	0.0782996911005917
PILRB	1.64377468730638	0.0327538482246188	0.0783795906884834
CPLX3	-2.00887062521796	0.0327655570051963	0.0783795906884834
UBE2Q2P2	2.04309433898166	0.0327661597698008	0.0783795906884834
OSR2	2.04309433898166	0.0327661597698008	0.0783795906884834
LOC100130264	2.04309433898165	0.0327661597698008	0.0783795906884834
SLC22A5	1.48744812313092	0.0327733086368074	0.0783877307730977
FDPS	1.75260291219169	0.0327958063631704	0.0784273218005153
LMO4	2.01378475373785	0.0327973763013875	0.0784273218005153
DNAJC2	1.81120466381899	0.0328011048646712	0.0784273218005153
ABHD16A	1.84536522879424	0.032812795655925	0.0784463111956914
TRIM68	1.66434647928481	0.0328418350988558	0.0785067673382061
TXLNG	1.83382590921701	0.0328597736321079	0.0785291497569345
MRPS6	1.51401778289319	0.0328609261786457	0.0785291497569345
LILRB5	2.49644367812237	0.032862456485782	0.0785291497569345
KRT1	1.71964083579495	0.0328728741374823	0.0785450746975285
PTPN4	2.18816052580981	0.0328933636536891	0.0785822402736162
VCPIP1	2.0305765964255	0.0328959392524552	0.0785822402736162
SLFN5	1.79554471178534	0.032903935932731	0.0785923711138373
SUSD1	2.11188133098133	0.0329224817103211	0.078627693708078
PHF23	1.69925003048201	0.0329311599652565	0.0786394446460069
ALAS2	1.85403565498207	0.0329360020844866	0.0786420332747565
TMLHE	1.49010881428647	0.0329510613974979	0.0786690143529995
CUBN	1.93996595370113	0.0329670303042247	0.0786981606372582
DNTTIP1	1.5456592898265	0.0329941016827294	0.0787538008227211
PRSS46	1.47467542750203	0.0330299730841405	0.078825008453927
MRPS5	1.70676695772921	0.0330314679887454	0.078825008453927
PACS2	1.62223888593128	0.0330414861569901	0.0788399246660404
SNRK	1.61047753420613	0.0330570100005822	0.078867973010168
NMU	2.04235199144832	0.0330617981189437	0.0788704044045845
MORN3	2.55805685584613	0.0330686981674683	0.0788728062163696
ANP32B	1.59657157115086	0.0330703431970958	0.0788728062163696
HIF1AN	1.71443855133072	0.033074389869584	0.078873468081016
LOC729513	1.64429491692382	0.0331266915806069	0.078984431997158
ACTR1A	1.79606688105074	0.0331313200702662	0.078984431997158
GBP6	2.12466186666884	0.0331340829805357	0.078984431997158
ZNF184	2.1650815983656	0.0331360187567165	0.078984431997158
HIST1H2BF	2.32998211177869	0.0331570269003784	0.0790132699281186
GDPD4	1.9357849740192	0.0331580474652289	0.0790132699281186
TPGS2	1.76574052240007	0.0331594445430917	0.0790132699281186
WWC2	1.63729282235329	0.0331633522675375	0.0790135841455642
LINC00338	1.58437879100365	0.0332069345901715	0.0791084145302743
TERF1	1.73857044076928	0.0332285240162242	0.0791508359207181
RNF185	1.63401017172223	0.0332325443233093	0.0791514025164547
MYL6	1.46011151731458	0.0332424057717947	0.0791658795016019
CWC25	1.82332922491132	0.0332531062960023	0.0791823512005172
COL2A1	1.7516567742161	0.0332597816342042	0.0791873451832161
KIAA0415	1.59954614581829	0.0332627718704229	0.0791873451832161
KIF17	-2.14684062446666	0.0332907001497414	0.0792430528718154
KISS1R	-1.72584606185073	0.0332973662364972	0.0792430528718154
WIBG	1.53025155670723	0.0333009036363022	0.0792430528718154
MAST3	-1.90748689487848	0.033304148102279	0.0792430528718154
DLEU1	1.65874557133919	0.0333059652635958	0.0792430528718154
SLC4A8	2.37828798008501	0.0333088929112343	0.0792430528718154
EDEM2	1.60804698212561	0.0333231234773767	0.0792678960881648
CBLN1	2.50396728540514	0.0333388762355598	0.0792963541833739
UBE2Z	1.91350212894381	0.0333465414982068	0.0793055719276595
DCLRE1A	1.7304588385608	0.033354417400246	0.0793152884679033
TNFRSF10D	1.56395015712919	0.0333751833614347	0.0793556512920557
RABL2A	1.80304338563536	0.0333875157254842	0.079375954791125
CAMK1G	-2.35101609246148	0.0334121316078282	0.0794254533710568
OR2A7	1.57141517255537	0.0334425248415445	0.0794886727435439
TPP1	-1.59772958656551	0.0334793825953809	0.079567241361833
HIST1H4D	2	0.0335025510298548	0.0796132617364004
PCSK7	1.49830751472296	0.0335352338500712	0.0796818784542511
ASF1A	1.50430896244357	0.0335553181604093	0.0797205481181568
LOC200726	-2.42958707698405	0.0335655048910959	0.0797356970542709
GABRA1	-2.83790579992668	0.0335708164350447	0.079739262737769
WNK4	1.51195135887836	0.0335873660953917	0.0797630830371724
ING2	1.71016228290689	0.0335884683037161	0.0797630830371724
ORC4	1.87633588957151	0.0335955205837322	0.0797674737799958
TMEM136	1.48456558463659	0.0335979410253695	0.0797674737799958
HOMER2	1.85323495732604	0.0336343952256946	0.0798449636407131
LOC400643	2.08264250448119	0.0336455939157094	0.079854992355546
PECR	1.48161204773761	0.0336462519162214	0.079854992355546
WDR24	1.79175170542578	0.0336672902711748	0.079895862578204
HMGXB3	1.76753527801822	0.0336752381747679	0.079900402824324
C15orf40	1.61627393021951	0.0336768399555834	0.079900402824324
VPS33B	1.81574611696685	0.0337207683796159	0.0799955559587169
PPP2R1A	1.66014718547767	0.0337482901174825	0.080051770460036
MGAT4B	1.64574214289794	0.0337785632331448	0.0801144978144381
PQBP1	1.56664449225112	0.0337855667802292	0.0801220274754167
TDRKH	1.92071514673407	0.0338181798910463	0.0801902812917887
CLPP	1.56301051826454	0.0338300395506248	0.080200878488945
PCDH11Y	4.69575297758527	0.033832899193924	0.080200878488945
ST8SIA6	1.55584660465583	0.0338378806429559	0.080200878488945
RPL22L1	1.44286251231961	0.0338379793643742	0.080200878488945
LOC100133991	2.26949819673249	0.0338424299203302	0.0802023429799355
TOR3A	1.63137707687495	0.0338535906020905	0.0802111273396954
RPAP1	1.75611269295444	0.0338546879924584	0.0802111273396954
GRAMD1B	2.32912952952529	0.0338576358497338	0.0802111273396954
OTUD1	1.71863799197381	0.0338740927258841	0.0802410306069562
LIMA1	1.50494267612191	0.0338801593561106	0.0802463174517228
RUFY1	1.49148013830135	0.0338892567936907	0.0802587808583944
MGC23270	1.78445493645304	0.0338975326915206	0.0802692960396922
ATCAY	2.0830201621308	0.0339062302601413	0.0802808072441408
TMEM81	1.77406867512024	0.0339762861550812	0.0804375793733714
MIER1	1.6867535800715	0.0339881744360879	0.0804566219739338
ADRA1D	-2.20706582716183	0.0340174633812995	0.0805168463654646
SLITRK5	2.57324198293871	0.0340325112443061	0.0805433533474721
ANKRD9	-1.68652567686852	0.0340480607232387	0.080571041354121
UBE2G2	1.52432289561288	0.0340582055701165	0.0805825193743334
LMAN1	1.57090455899914	0.0340606128197448	0.0805825193743334
ERCC2	1.63809031915392	0.0340728186693547	0.0806022839107976
OR52I1	1.63563019853617	0.0340908738562595	0.0806267660845488
MIR1243	1.63563019853617	0.0340908738562596	0.0806267660845488
VMA21	1.69836745425084	0.0340967175320745	0.0806314737344548
RAD17	1.77814137503545	0.0341155814165242	0.0806669668612638
ATAD3B	1.72095189172552	0.0341443033313074	0.0807257588420449
TRIM35	1.80112290693755	0.0341488811710461	0.0807274612952227
LOC100272228	1.51081000581258	0.0341528624217909	0.0807277531953458
SDCCAG8	1.65109513131788	0.0341793147803108	0.0807811544039738
LINC00538	1.99242664116664	0.0341842595177397	0.0807821879356505
ZFP2	1.63045761308288	0.0341874728260595	0.0807821879356505
NPPC	-2.84002432332571	0.0342120037423268	0.080831025213044
GOLGB1	1.7875004697253	0.0342200978174236	0.0808410213284497
NUDT13	1.73527183738002	0.0342439396516534	0.0808866931312419
TMED10	1.56931685842106	0.0342471614805889	0.0808866931312419
C12orf4	2.06203270057368	0.0342573354257054	0.0809015913687295
POLG	1.86774215101347	0.0342698164258118	0.0809209410210475
PCDHGB1	1.73679942537197	0.0342732629393837	0.0809209410210475
C3orf72	1.82512438750211	0.0342786511348535	0.0809245322256256
TOR1A	1.76381664863091	0.0342918860704261	0.0809466449982781
PBXIP1	-1.70340254108784	0.0342986623220451	0.0809535086567918
RPL13P5	1.54562176703304	0.0343261007688765	0.0810091332682429
MRPL52	1.46060925110661	0.0343568676844922	0.0810721152614359
RIN1	-1.6540732423267	0.0343605366650901	0.0810721152614359
CALCOCO1	1.70924582920631	0.034367797832701	0.0810801056873845
RNF17	3.85485818955507	0.0343802038258313	0.0811002305556696
OR7D2	2.71339044436257	0.0344006272590397	0.0811334004737828
KCNG1	1.82712012263166	0.0344020196121512	0.0811334004737828
SLC9A7	2.21128926798417	0.0344064344439751	0.0811346683766759
MAGI2	1.6948435057038	0.0344150693941532	0.0811458864385408
KIAA1377	2.08007800201022	0.0344471224760183	0.0812123124079719
SRSF9	1.68838872264589	0.0344628902332588	0.08124033356102
SLC35G5	2.2660257028232	0.0344736496764289	0.0812565434927857
C21orf56	2.59689331559964	0.034484746308493	0.0812735444590072
ATG4B	1.6041183648602	0.0344888386478944	0.0812740357596665
GNAI2	1.45573508345798	0.034516131812246	0.0813258681901693
GPC4	2.012562282612	0.0345186065786621	0.0813258681901693
OSTC	1.55612497589403	0.0345454920698903	0.0813800480754841
GEMIN6	1.79667737804836	0.0345561460232576	0.0813959828548727
HHLA2	-1.45950387441791	0.0345611340176732	0.081398569550234
FPGT	1.76771574983056	0.0345764279761338	0.0814254255940328
ANKRD28	1.89291986381483	0.0346198444841062	0.0815184950685727
MIR3609	1.65909330783331	0.0346284523508616	0.0815209747204259
EIF3J	1.61537292859795	0.034628688917608	0.0815209747204259
POMT2	1.50980966166311	0.0346476494668676	0.0815564356292094
LOC100499467	1.43059702600914	0.0346757380813251	0.0816133725216295
TTYH1	-1.62475014680241	0.0346812514455579	0.081617169112657
PPIL1	1.65281433230196	0.0346971413562058	0.0816378210032391
C1orf63	1.53490370628521	0.0346992308909707	0.0816378210032391
STK32A	1.43010310346413	0.0347050915077713	0.0816378210032391
METRNL	1.48646034727304	0.0347056320197274	0.0816378210032391
C17orf51	1.93631013280759	0.0347218519968308	0.0816667949742252
DTX2	1.49072825174749	0.0347259026410376	0.0816671430283607
CCL17	1.7233083338141	0.0347456317277208	0.0817043588643989
CDO1	1.66220841373364	0.0347760531579206	0.0817667065598479
UBE2S	1.79084571490734	0.0347835476534055	0.0817751396691567
MIR143HG	-1.66196528770059	0.0347974238280009	0.0817946298551775
